date,country,conflict_phase,war_month,gdp_billion_usd,gdp_growth_rate_pct,inflation_rate_pct,unemployment_rate_pct,food_price_index,energy_price_index,death_toll_cumulative,civilian_casualties,military_casualties,mortality_rate_per_100k,internally_displaced_m,external_refugees_m,total_displaced_m,explosive_incidents_month,conflict_area_km2,infrastructure_damage_busd,infrastructure_destroy_idx,humanitarian_aid_busd,foreign_military_aid_busd,recovery_score
02-10-2023,Ukraine,Prolonged-War,20,14.34435337,-11.98484241,15.64659049,7.819855294,106.9487342,167.1315719,1294.336209,575.1443545,614.8723063,12.10745643,1.855007709,0.8,1.987817387,1,80,20.3857379,83.89105116,2,1,45.09562518
02-10-2023,Russia,Prolonged-War,20,142.7973232,1.280124664,7.100698664,4.738644987,106.7612766,142.9609452,951.8165114,0,900,10.061207,,0,0.086120463,3,100,4,55.52217115,,0,55.00366083
03-10-2023,Palestine,Acute-Crisis,0,14.36676168,2.298007305,3.483433942,24.32754213,101.7130403,105.395329,84.2872467,0,,-1.086915731,0.104884275,0,-0.003366226,10,0,,,,,33.44724628
03-10-2023,Israel,Acute-Crisis,0,521.45342,2.731247657,4.522978542,3.238595411,105.7923613,107.7025272,-31.49619918,,0,-0.389730831,0,,-0.043877099,,0,0,59.62469492,,0,72.04210241
03-10-2023,Russia,Prolonged-War,20,142.4836828,2.252184657,7.551463349,4.164071727,110.77974,153.1729128,1065.128121,,900,10.06867783,,0,0.069444746,,100,,68.03580745,0.2,0,53.39661854
03-10-2023,Ukraine,Prolonged-War,20,15.41921701,-13.76133342,13.06365537,8.864073381,106.2516244,172.5657993,1286.256228,604.5873708,881.0582964,11.79313446,2.063586202,0.8,2.03061177,6,80,19.50247432,70.32058678,,1,44.76112683
04-10-2023,Russia,Prolonged-War,20,144.5080558,1.435058562,6.305574578,4.076679718,106.2305321,164.9308916,1010.440526,,,10.45783305,,0,0.108397945,5,100,4,,,0,57.36538702
04-10-2023,Ukraine,Prolonged-War,20,15.22701053,-13.54624909,13.4286786,8.445094371,104.526278,173.3487227,1311.849653,729.8041387,445.8773,13.65572789,1.553466954,0.8,2.176536899,6,80,19.55029351,71.53401946,2,1,48.46281539
04-10-2023,Israel,Acute-Crisis,0,520.3560298,1.938470605,4.474934998,3.708767493,106.2512442,113.3722875,-16.83090088,0,,-0.054570835,,,0.063701911,5,0,,52.29671332,0,,73.99256899
04-10-2023,Palestine,Acute-Crisis,0,13.91062409,0.871313894,5.631283089,25.81310215,110.3567256,100.0240658,101.0650229,0,,0.926244829,0.044800404,,0.045507041,6,0,,,0,,32.86979434
05-10-2023,Israel,Acute-Crisis,0,520.0452138,1.90112142,4.348343249,3.724245404,102.380862,109.790212,-13.3419556,0,0,0.623366714,,,0.056187209,7,0,,,,,71.78496496
05-10-2023,Ukraine,Prolonged-War,20,15.7299212,-13.80126989,10.83908398,7.563084799,100.7701277,151.5299563,1350.019846,541.2031808,678.3075398,12.92485302,1.885993093,0.8,1.823607674,,80,19.80225818,64.58886749,,1,46.97933723
05-10-2023,Russia,Prolonged-War,20,143.9299345,1.998824902,7.233591615,4.42705348,105.9108468,154.4889299,975.0679781,,900,11.610387,,0,0.133908301,4,100,,79.78999313,0.2,0,56.61955533
05-10-2023,Palestine,Acute-Crisis,0,14.57071348,0.61322119,6.03847123,22.95376744,97.27667156,114.4216588,-5.16738102,0,,0.230656635,0.022890582,0,0.041927386,7,0,,,,,37.62930271
06-10-2023,Ukraine,Prolonged-War,20,13.31711443,-9.916878432,12.58899611,7.922387524,106.4257138,158.5674794,1335.295347,501.6594348,654.3933169,14.4673794,2.42003324,0.8,2.82047749,,80,19.61276583,60.55227186,,1,49.88517734
06-10-2023,Russia,Prolonged-War,20,145.9427889,1.96359722,8.358497706,4.55166814,103.0255792,153.9442906,1008.796981,,900,9.731822893,,0,0.149575953,4,100,4,,,0,58.054355
06-10-2023,Israel,Acute-Crisis,0,519.5455099,2.742913135,4.375873751,3.846520869,108.4017187,109.3845332,26.59799252,0,,-0.071919661,,,0.038740988,3,0,0,45.82752884,0,0,73.30670728
06-10-2023,Palestine,Acute-Crisis,0,14.8720692,2.563342985,4.265030289,25.79267238,102.1638458,112.4201282,-29.93188909,0,0,-0.446956646,0.028588712,0,-0.043789948,,0,,,0,,35.63221638
07-10-2023,Ukraine,Prolonged-War,20,15.2849144,-10.20621126,14.0344306,8.273250468,118.1779987,151.7588391,1419.514725,,679.3754799,12.68182148,1.961856261,0.8,2.38988879,2,80,20.31434915,40.6780777,2,1,46.19547137
07-10-2023,Russia,Prolonged-War,20,142.7978372,1.366594688,7.199730442,4.386901948,107.6753579,159.6567903,1006.883939,,900,12.65944026,,0,0.122936822,2,100,,,,0,55.89196251
07-10-2023,Israel,Acute-Crisis,0,518.9968717,0.533929732,4.059622191,3.541827793,101.3942305,111.4860133,18.6164631,,0,0.551295182,,,-0.075438216,,0,0,27.85252013,0,0,73.97585959
07-10-2023,Palestine,Acute-Crisis,0,13.52045355,1.175739862,5.475417795,26.07474173,105.0769323,108.8841323,18.91602508,0,0,0.330967924,0.02739751,,0.119838574,5,0,,,,,37.42680635
08-10-2023,Ukraine,Prolonged-War,20,17.1291239,-12.12830492,11.2328006,7.646233537,112.0081066,182.3469904,1265.05951,661.4927587,680.8653114,14.29872924,1.825771449,0.8,2.468399099,3,80,20.072243,79.7420007,,1,47.25346309
08-10-2023,Russia,Prolonged-War,20,144.0557509,3.24833969,6.343668738,4.538217785,99.87428887,152.7846998,1078.736503,,900,11.34152627,,0,0.021711383,1,100,,42.28346642,,0,55.62628838
08-10-2023,Palestine,Acute-Crisis,0,14.24356204,1.488649987,6.167433586,25.31934404,100.7495705,103.7000447,-32.1525277,0,0,1.070509037,0.043697864,,-0.132091374,7,0,,,0,,34.30729204
08-10-2023,Israel,Acute-Crisis,0,517.9230521,3.134162986,4.937432773,3.58419627,105.2139123,117.018426,20.41569172,0,0,0.020020698,0,,-0.002242868,3,0,,47.42510174,,0,69.54359605
09-10-2023,Palestine,Acute-Crisis,0,13.82677896,1.416987095,5.618101239,24.41868812,105.2876951,107.9549368,124.2766526,0,0,-3.965985335,-0.011516302,,0.036766693,9,0,,,,,33.93878963
09-10-2023,Israel,Acute-Crisis,0,522.9029015,2.453896695,4.459330614,3.92572214,104.3421052,114.3693325,12.08407173,,0,0.217693973,,,0.028419144,9,0,0,,0,0,71.04834305
09-10-2023,Russia,Prolonged-War,20,142.557877,1.789686824,7.188416231,3.892103684,104.9686246,167.2691417,1020.004781,0,900,9.649272389,,0,0.065087229,,100,,32.30056788,,0,57.61143057
09-10-2023,Ukraine,Prolonged-War,20,16.2411691,-14.05087474,10.56127064,9.47844495,110.8290947,151.6834936,1349.16258,725.7619614,,14.51252765,1.507026674,0.8,2.683051414,7,80,19.0565093,63.7583849,2,,47.29280945
10-10-2023,Ukraine,Prolonged-War,20,15.98706924,-10.59704498,12.00702288,8.930310413,117.4737276,162.501263,1279.829519,670.7560736,451.1722456,15.84510896,1.2912513,0.8,2.44722093,,80,20.3505649,71.78530354,2,1,48.97494353
10-10-2023,Palestine,Acute-Crisis,0,13.09938419,1.948191312,6.370529876,22.24220777,103.7140857,119.8568863,-60.23749859,0,0,0.537081981,-0.046598892,,-0.035337861,8,0,,,,,35.01596628
10-10-2023,Israel,Acute-Crisis,0,519.4678033,3.243240926,4.039114322,3.546244606,105.438671,115.1384437,12.29171837,0,0,0.046681844,,,-0.035193742,2,0,,54.73508096,0,,74.13235577
10-10-2023,Russia,Prolonged-War,20,143.9283707,2.321127888,6.365517667,3.968280297,105.9104156,159.0332815,970.2530932,,900,9.46655973,,0,0.025778772,,100,4,69.39671432,,0,55.83072723
11-10-2023,Palestine,Acute-Crisis,0,14.3850427,0.920403498,6.018106219,25.71821778,108.5553768,116.6757491,149.5317358,,0,-1.285132705,0.018179609,,0.039314883,3,0,,,,,31.65673722
11-10-2023,Israel,Acute-Crisis,0,523.5873784,2.739211894,4.625186923,3.887778688,105.2829515,115.4032043,0.574536863,0,0,-0.159355871,,,0.044616593,5,0,,55.97843587,0,0,72.13998036
11-10-2023,Russia,Prolonged-War,20,142.6935785,1.427572042,6.390963278,4.238993605,105.2016452,142.3891852,1048.182522,,900,8.743723035,,0,0.093851171,,100,4,,,0,58.74256741
11-10-2023,Ukraine,Prolonged-War,20,14.61588987,-14.83016333,13.71023018,8.651457157,101.4550399,167.2764368,1250.106823,753.456608,737.9350627,14.6619836,1.144174256,0.8,3.206948189,5,80,20.65343026,47.19950044,2,1,44.7907069
12-10-2023,Russia,Prolonged-War,20,143.975027,4.354979862,8.370953135,4.541746372,98.20893587,161.5122494,966.6012606,,900,9.025499185,,0,0.080299875,2,100,,33.20757237,,0,55.17410247
12-10-2023,Ukraine,Prolonged-War,20,14.97612893,-11.34446757,13.88390829,7.795697067,107.2073514,156.0484001,1267.72399,,807.182648,14.60750707,1.286086882,0.8,2.635505348,3,80,19.30912523,85.99024146,,1,47.35315775
12-10-2023,Israel,Acute-Crisis,0,519.7912032,2.088579798,4.281463333,3.803292646,108.3446754,106.3118784,8.87577536,0,0,-0.40552857,,,-0.048953066,3,0,0,,0,0,72.26808838
12-10-2023,Palestine,Acute-Crisis,0,13.62795571,2.772325727,4.679086914,22.36348883,101.6526029,103.0282669,11.45588329,0,0,0.454318826,0.035074986,,0.040778666,,0,,,,,37.31580424
13-10-2023,Ukraine,Prolonged-War,20,14.75121133,-11.69807957,11.06392703,7.457424939,110.0756554,168.7039166,1202.709411,,,13.25134476,2.152636632,0.8,2.591691021,1,80,19.77104712,63.77363571,2,1,50.4168333
13-10-2023,Israel,Acute-Crisis,0,519.7142735,2.67706544,4.076868148,3.826054425,98.45643308,111.5913454,5.73592517,0,0,-0.151155622,,,-0.044401999,5,0,0,49.46080438,0,,69.9393237
13-10-2023,Palestine,Acute-Crisis,0,13.73742272,1.123621126,6.222856676,27.22290045,107.8801664,131.8263412,102.7070383,0,0,-1.265721738,0.032534106,0,0.152966555,10,0,,,0,,34.6813375
13-10-2023,Russia,Prolonged-War,20,145.5406438,2.293148295,7.069584616,4.279352973,96.7471247,151.7469953,988.8537599,,,10.29276002,,0,0.082248379,2,100,4,,,0,54.56330228
14-10-2023,Israel,Acute-Crisis,0,518.8754669,2.071785992,5.006140345,3.189307205,102.7490264,110.4280821,-33.88526292,0,0,0.219300717,0,,0.037185846,6,0,,49.44179829,0,0,74.8396589
14-10-2023,Palestine,Acute-Crisis,0,14.32523866,1.811817325,5.21221373,26.2684216,99.53263085,125.8407111,83.82444482,,0,-4.975598151,-0.034372334,,0.005002488,8,0,,,0,,35.20979424
14-10-2023,Russia,Prolonged-War,20,143.4994075,0.903030402,5.213382357,4.846080543,104.9287249,160.8572225,1006.949795,,900,8.849611416,,0,0.147289817,,100,4,34.85488508,,0,56.63857147
14-10-2023,Ukraine,Prolonged-War,20,15.74063959,-10.06399231,11.86548122,7.80687046,109.4706864,175.6761874,1221.688116,851.6779201,711.9766887,14.03102077,1.926185325,0.8,2.15031453,1,80,19.2400409,76.55609095,2,1,47.69202383
15-10-2023,Israel,Acute-Crisis,0,522.1399888,2.113026672,4.149287858,4.121552153,101.6470204,108.3169591,5.070753222,,0,-0.12267415,,,-0.047838068,3,0,,50.74364268,0,0,71.59816013
15-10-2023,Ukraine,Prolonged-War,20,15.13609987,-12.10437062,13.4252838,9.848117613,113.1126859,168.5623321,1249.008443,414.7440261,854.8636648,11.68460193,1.73810044,0.8,2.154831835,1,80,20.54884894,70.99227217,,1,47.42220586
15-10-2023,Palestine,Acute-Crisis,0,14.26599692,1.928092426,4.972178874,26.11658421,102.0742463,95.46885823,10.42975928,0,0,-1.411645772,-0.03142103,,0.088398388,,0,,,,,38.74867431
15-10-2023,Russia,Prolonged-War,20,144.774666,2.872629426,8.257701069,4.38796344,95.77551781,165.5733315,1005.855859,,900,10.28218791,,0,0.098849001,,100,,,0.2,0,58.35310327
16-10-2023,Russia,Prolonged-War,20,143.9069177,1.314673149,7.087256466,4.273214583,91.90247458,155.3529302,1015.530526,,900,11.17770548,,0,0.14667837,3,100,,50.70773404,,0,53.4308691
16-10-2023,Israel,Acute-Crisis,0,520.5208186,2.530432963,4.16578296,3.712741229,104.5946716,106.6879887,8.248021942,0,0,-0.094299365,,,-0.003766015,1,0,,39.57374823,0,,73.46171923
16-10-2023,Palestine,Acute-Crisis,0,15.06855161,1.089784703,4.058517754,27.32694668,100.4432511,115.1078415,42.44832183,,,2.258992918,-0.011337256,,-0.010589313,9,0,,,0,,32.52968271
16-10-2023,Ukraine,Prolonged-War,20,13.08012959,-16.49561016,13.74137351,8.619844371,110.0923167,149.9445337,1214.505512,394.2489681,,13.04820637,1.326943356,0.8,2.759129098,1,80,19.82477452,54.6951964,2,1,46.96382113
17-10-2023,Russia,Prolonged-War,20,144.3407227,2.007053116,6.83880648,4.978780435,97.89458311,171.0871302,1002.991595,,,9.81987361,,0,0.147668917,4,100,,49.3375515,,0,51.86546786
17-10-2023,Ukraine,Prolonged-War,20,13.65730027,-11.41967816,13.93807298,8.41276559,111.9049228,168.5996167,1258.680197,447.6946811,541.3424673,14.70501208,1.800646292,0.8,2.626951639,3,80,19.89568348,91.36735381,,1,47.39412584
17-10-2023,Israel,Acute-Crisis,0,520.1769212,1.882463591,4.022006879,3.926883877,105.535142,103.8080671,-11.22836333,,0,0.28252961,,,-0.047202375,2,0,0,29.05128731,0,,72.69004189
17-10-2023,Palestine,Acute-Crisis,0,13.5957461,1.636803674,5.473924814,24.31388846,101.8189245,113.4626893,-58.34601866,0,0,-0.48027052,-0.088414154,,0.071626954,11,0,,,0,,36.83806604
18-10-2023,Palestine,Acute-Crisis,0,14.02677528,1.426394678,6.061205747,24.91423817,96.71447854,124.2661073,93.49110134,0,0,-2.214780326,0.088354916,,-0.163407509,5,0,,,0,,36.23798688
18-10-2023,Israel,Acute-Crisis,0,521.3139805,3.531452064,3.201048832,3.892140601,101.049248,120.6511804,-45.52251734,0,0,-0.641339673,,,0.025961995,6,0,,,,0,73.81962525
18-10-2023,Russia,Prolonged-War,20,142.2374713,1.072644182,7.985410168,4.388498344,107.8497021,152.1197434,965.1471849,0,900,10.65231261,,0,0.116398129,,100,,,,0,55.52620169
18-10-2023,Ukraine,Prolonged-War,20,15.32629571,-11.31877706,16.14336884,8.597269726,113.1560561,163.9378643,1287.836867,900.3477975,885.8092487,14.54687077,1.468861433,0.8,2.458202262,4,80,20.12353216,43.15341181,,1,55.50663121
19-10-2023,Palestine,Acute-Crisis,0,13.7306798,2.389198999,5.21426121,23.6047427,101.1510364,118.1490302,-51.32991325,0,0,-0.892113974,0.022908001,,0.116402209,12,0,,,,,34.46449893
19-10-2023,Russia,Prolonged-War,20,143.8999609,1.609861696,8.259368003,4.768678593,94.1418972,162.708683,988.8144169,,900,9.453316639,,0,0.080643197,2,100,4,37.48463062,,0,53.34272653
19-10-2023,Ukraine,Prolonged-War,20,14.20833369,-11.38627523,13.61889205,8.38098833,108.8261954,173.1587594,1291.040738,515.3352146,447.9624375,16.41228726,1.600751218,0.8,1.869745636,2,80,20.47078781,61.93707595,2,1,49.07049495
19-10-2023,Israel,Acute-Crisis,0,518.1596931,2.862347236,3.649481496,3.423796299,101.2191703,120.4215934,-1.487112467,0,0,-0.015355173,,,-0.083734983,,0,0,27.67794317,,0,70.92657378
20-10-2023,Israel,Acute-Crisis,0,520.4342509,1.714902468,3.99481044,3.914730586,105.3630913,108.5688241,-12.0157735,,0,-0.439515066,,,-0.022525475,,0,0,62.22574641,0,0,75.20853458
20-10-2023,Russia,Prolonged-War,20,143.7461201,2.098881583,7.728603279,4.84002192,99.21782101,163.2834145,981.7886109,,900,9.140444226,,0,0.09231779,8,100,,66.63969274,,0,57.98322649
20-10-2023,Ukraine,Prolonged-War,20,14.72479483,-10.33374155,12.00594043,8.419227616,111.9556408,153.3991395,1232.055596,568.922745,707.0526334,14.41967887,1.857179509,,1.926166656,2,80,20.58265093,42.26331822,2,1,46.67618115
20-10-2023,Palestine,Acute-Crisis,0,14.01976353,0.875860215,5.209166563,22.61133424,103.5856696,108.4337087,-5.000405588,0,,-1.370307285,-0.053006232,,0.020099951,13,0,,,0,,35.98060076
21-10-2023,Russia,Prolonged-War,20,143.5151016,2.356488176,6.801973386,4.654479189,106.6571823,150.3233214,996.1372947,0,900,8.503062717,,0,0.021427519,2,100,,68.55924668,,0,53.63839384
21-10-2023,Israel,Acute-Crisis,0,516.3780803,1.843330972,4.65252654,3.946446138,100.2135829,100.2101305,-5.707573487,,0,0.359436805,,,-0.021663175,5,0,,34.31058432,,0,70.56006886
21-10-2023,Ukraine,Prolonged-War,20,15.85598267,-10.33216787,10.09729387,8.111310959,114.8051261,178.9604103,1259.136817,424.8445008,,16.06748439,1.670188171,0.8,2.664125286,1,80,19.37999699,46.34343141,,1,49.82345434
21-10-2023,Palestine,Acute-Crisis,0,13.92294189,1.60787675,4.294086352,26.25323042,104.2508532,111.0064151,-18.34327575,0,0,-0.564558107,-0.095827892,,0.112858251,,0,,,0,,35.64062393
22-10-2023,Ukraine,Prolonged-War,20,13.65735892,-12.60442661,11.92730025,8.172800045,111.3414558,148.1967088,1242.719301,567.4513829,904.0128346,15.69810439,1.487932096,0.8,2.464048993,2,80,19.5192889,82.2192211,2,,46.20264307
22-10-2023,Russia,Prolonged-War,20,141.356291,2.908123354,7.790769878,4.682273251,98.73012193,159.84151,970.2938808,,900,10.40765271,,0,0.156564957,2,100,,,,0,56.73493371
22-10-2023,Palestine,Acute-Crisis,0,14.03550033,0.777571948,5.384145593,27.48731836,101.4335477,102.5107315,-89.60020595,0,0,-0.071609355,-0.031447947,0,-0.062452775,9,0,,,,,36.94280781
22-10-2023,Israel,Acute-Crisis,0,519.5064688,3.933502082,4.396456621,3.550763185,100.8215004,101.2644593,-1.047296981,0,0,-0.279433566,0,,-0.05122628,2,0,0,,,0,70.57500318
23-10-2023,Russia,Prolonged-War,20,144.289176,1.040673468,6.991610057,4.131936924,108.1342155,141.5705212,1057.752275,,900,9.661801583,,0,0.056751903,2,100,,65.74564133,,0,55.43405508
23-10-2023,Israel,Acute-Crisis,0,520.6759917,2.679134255,4.517642848,3.948057015,102.0865581,100.2983429,-20.1372471,0,0,-0.619167879,,,0.019179228,,0,0,52.77155796,0,0,70.78363199
23-10-2023,Palestine,Acute-Crisis,0,14.33385721,2.530840399,5.087855577,27.23068491,108.3025225,110.9689814,-130.1161752,0,0,-4.733481391,-0.064988085,,0.194746799,9,0,,,0,,34.70187833
23-10-2023,Ukraine,Prolonged-War,20,16.87960579,-9.4476888,10.22785884,9.011392872,113.7353787,174.8891715,1323.620727,473.6639185,580.9503343,14.89478222,1.571645315,,2.578880357,3,80,19.62810112,90.22443918,2,,54.0469184
24-10-2023,Russia,Prolonged-War,21,147.0695063,2.65699422,6.813260838,4.660750846,107.9786813,160.9772048,1091.186406,,945,10.88609296,,0,0.175624913,,105,4.2,,,0,58.21347039
24-10-2023,Ukraine,Prolonged-War,21,16.59435412,-9.537147427,12.87853208,7.84468971,122.2348985,158.0112953,1441.219917,613.4453298,825.8010301,15.24897267,1.302011451,0.84,2.412488466,3,84,20.47372772,60.23573119,,1.05,49.57736718
24-10-2023,Palestine,Acute-Crisis,0,14.36950707,0.242230169,6.704683342,26.78939104,103.0175938,106.7641868,-72.65445587,0,0,0.56981113,-0.171068981,,0.089129251,4,0,,,0,,33.12133193
24-10-2023,Israel,Acute-Crisis,0,517.6493498,2.743348589,4.369869493,3.852938344,106.7283149,114.0130756,31.27685011,0,0,-0.089217936,,,-0.070598093,3,0,0,32.99188274,,0,74.20944659
25-10-2023,Palestine,Acute-Crisis,0,13.24796837,-0.248451824,6.395676269,20.46029871,101.2506964,117.4152553,17.6497162,0,,-5.672458103,-0.066431858,,0.030657991,8,0,,,0,,35.18027409
25-10-2023,Russia,Prolonged-War,21,141.0053321,3.970714065,7.089125439,5.277440061,100.8035578,152.8695311,1026.73893,,945,9.859243935,,0,0.143770471,2,105,,55.13539521,,0,58.48454318
25-10-2023,Ukraine,Prolonged-War,21,16.67284845,-10.53599063,12.38117049,7.714821361,109.4781425,172.522964,1289.592822,591.2971839,459.2758769,14.09242774,1.786006815,0.84,2.800706099,3,84,21.1169025,52.98366975,2.1,1.05,46.994297
25-10-2023,Israel,Acute-Crisis,0,522.4466931,2.222161919,3.939755901,3.800636884,107.8575765,115.2552534,15.29819758,,0,0.588153791,0,,-0.005152528,2,0,,50.9612884,,0,76.11732565
26-10-2023,Palestine,Acute-Crisis,0,13.74307871,0.332508796,6.098291846,23.8065048,108.961553,110.6809883,-35.73446341,0,,-2.294243309,0.036031849,,0.073194633,10,0,,,0,,35.22015677
26-10-2023,Russia,Prolonged-War,21,141.9513854,0.950114174,6.407673272,4.628060595,114.7845209,148.0622112,1047.034875,,945,9.750920801,,0,0.174902167,,105,4.2,74.37599597,,0,55.84807216
26-10-2023,Ukraine,Prolonged-War,21,14.98171682,-11.34844051,11.22908844,7.992461151,104.9359218,155.7698241,1427.561456,512.8597309,646.2598416,17.41291397,1.720458065,0.84,2.517009718,5,84,21.49105631,53.53405082,2.1,1.05,45.45382096
26-10-2023,Israel,Acute-Crisis,0,517.8849672,3.583902259,4.653467986,4.183637143,103.5909854,113.1582913,3.159926239,0,0,0.211045564,,,-0.041207228,2,0,,25.30880645,0,,72.57802291
27-10-2023,Russia,Prolonged-War,21,142.4358639,2.550368701,7.935716,4.055535422,115.5633477,154.3496672,1046.435076,,945,12.10265577,,0,0.097210495,1,105,4.2,36.36501181,0.21,0,55.5897596
27-10-2023,Ukraine,Prolonged-War,21,12.76974421,-11.94739752,10.34841381,8.942127011,108.896235,147.1931148,1441.237915,721.3582168,430.284409,14.06039489,2.111435864,0.84,2.40243409,3,84,20.67369998,55.1209546,,1.05,45.1609551
27-10-2023,Israel,Acute-Crisis,0,513.8593481,3.083178147,4.871367313,3.462936254,97.9869675,116.6392925,-9.260420928,0,0,0.403464746,,,0.022696737,4,0,0,,0,0,70.52816686
27-10-2023,Palestine,Acute-Crisis,0,14.45970505,-0.336237864,5.395266614,25.20170866,108.4484292,100.4780552,102.7389944,0,0,2.051898875,-0.062604515,0,0.014254639,6,0,,,,,31.52780135
28-10-2023,Russia,Prolonged-War,21,143.3715199,1.734147624,6.722982412,5.041870362,103.5095348,159.5931885,1000.254095,,945,9.397562731,,0,0.11107053,0,105,4.2,33.44373426,0.21,,55.18796748
28-10-2023,Palestine,Acute-Crisis,0,13.62521492,1.724004767,5.437017424,26.17762197,103.8184746,119.1156432,-20.91368199,0,0,1.454085538,-0.063536237,0,-0.109571215,6,0,,,,,34.59766415
28-10-2023,Ukraine,Prolonged-War,21,12.99726539,-9.751754714,9.906305611,10.41017125,109.4130187,160.2761395,1363.417985,953.0608938,947.6906302,13.08894905,1.877367508,0.84,2.356577958,2,84,20.69335152,45.97563962,2.1,1.05,46.29536084
28-10-2023,Israel,Acute-Crisis,0,520.6513293,2.467378944,3.468782813,4.453916711,103.3101971,107.1546765,-0.011690068,,0,-0.471873324,,,0.054404266,1,0,0,38.50668991,,0,72.11695454
29-10-2023,Israel,Acute-Crisis,0,520.1468003,1.820852921,4.10450529,3.858340186,106.2763162,115.4156416,-16.33855007,,0,-0.097226458,,,0.050355635,8,0,0,28.93473472,,,72.42714469
29-10-2023,Palestine,Acute-Crisis,0,14.70046251,2.658521947,6.221804439,25.76597079,105.4517867,111.24944,-53.00975539,0,0,-4.131789381,-0.078367886,,0.001166202,9,0,,,,,36.65582224
29-10-2023,Russia,Prolonged-War,21,146.4738313,2.799560927,6.426748255,4.695652288,105.2282387,162.2355343,1043.880236,,945,9.69219986,,0,0.134205828,2,105,4.2,76.70116905,,0,56.51340952
29-10-2023,Ukraine,Prolonged-War,21,15.40480121,-10.27685714,12.36946549,8.769048345,110.7211897,181.0688744,1346.471912,807.1663611,939.8814406,13.6693947,1.797647342,0.84,2.452164339,4,84,21.57209197,92.02920986,2.1,1.05,50.8873043
30-10-2023,Russia,Prolonged-War,21,143.1038261,2.61876692,6.629542919,4.711026954,94.92114399,167.1699485,1010.650023,,945,9.432744976,,0,0.203913899,2,105,,79.31273751,0.21,0,56.39256906
30-10-2023,Ukraine,Prolonged-War,21,14.53644243,-13.56748283,12.7868118,10.16126697,115.0797055,142.8876323,1379.566663,929.5368582,413.6810702,15.13683904,1.381532875,0.84,2.035647038,5,84,21.14568083,93.74631884,2.1,,48.34609415
30-10-2023,Israel,Acute-Crisis,0,523.7411079,2.965386615,4.653460931,3.998484565,104.0886758,106.1965741,11.82739234,0,0,0.129876391,,,5.18E-06,,0,0,48.67670712,0,0,73.88158947
30-10-2023,Palestine,Acute-Crisis,0,13.96921012,1.03118703,4.031990682,27.36441829,98.68877915,115.8940672,74.5422894,0,0,-1.176682141,-0.094180902,,0.011185752,2,0,,,0,,35.15227322
31-10-2023,Russia,Prolonged-War,21,145.2510169,2.595530207,7.428554277,4.442564785,110.2609063,143.5213973,1023.134926,,945,11.78630712,,0,0.172632064,5,105,,62.037198,,0,57.95387214
31-10-2023,Ukraine,Prolonged-War,21,15.43535733,-12.124672,13.34052154,8.154257735,114.3371385,154.3289271,1312.244423,778.1144693,739.3540084,14.33913191,1.605976237,0.84,1.954769549,4,84,20.74826822,44.33531425,,1.05,46.52539967
31-10-2023,Palestine,Acute-Crisis,1,13.34155606,0.416755552,5.251431252,24.10419403,96.98772173,117.0078944,20.13453873,73.2732687,,5.62321261,0.047840062,0.01,0.185678082,,1.5,0.770255333,67.9111368,,,37.27904242
31-10-2023,Israel,Acute-Crisis,1,521.9721916,1.703659996,4.398809569,3.46526465,104.000945,111.7610706,12.90481956,,18,0.270036657,,,-0.079502259,3,1,,,,0.08,71.02059914
01-11-2023,Russia,Prolonged-War,21,142.8069941,1.900242107,6.447485699,4.194811621,103.1014384,151.1805772,1017.849041,0,,11.26601466,,0,0.161631799,,105,,,,0,55.79979445
01-11-2023,Ukraine,Prolonged-War,21,16.25435291,-13.31472167,11.58379377,7.766741887,109.1430839,178.9870977,1474.968695,876.8552703,665.1587365,16.13194982,2.124941935,,2.990604985,,84,20.67087085,65.61899882,,,47.78696225
01-11-2023,Israel,Active-Conflict,1,517.319393,1.241878984,4.443824395,4.195860243,105.7205616,102.5898781,54.19797625,2,18,0.23348438,,,0.057299257,1,1,0.15,38.21548707,0.005,0.08,68.91098529
01-11-2023,Palestine,Active-Conflict,1,14.34931398,0.91101714,6.759921836,27.03686226,109.2413594,107.9253522,75.28912853,,,-0.193184516,0.034314283,,-0.015004604,4,1.5,2.279268725,91.81523698,0.025,,32.13434729
02-11-2023,Ukraine,Prolonged-War,21,15.02191791,-10.16864708,12.30677647,9.230016508,106.1215168,155.9632962,1433.80197,794.3821532,600.6168536,16.73350299,2.061799478,0.84,2.494568257,3,84,21.62500161,74.14519717,,1.05,46.00927772
02-11-2023,Russia,Prolonged-War,21,147.223314,0.036487521,8.506191,4.779978571,101.2720535,171.2793608,1008.857424,,945,11.50811096,,0,0.042581909,,105,,46.80775221,,0,54.29868668
02-11-2023,Israel,Active-Conflict,1,522.690296,2.15858557,4.893431942,3.87840193,102.1018129,106.5873985,27.44752991,2,18,-0.150396347,,,0.102988697,,1,,63.91769614,0.005,0.08,73.44996411
02-11-2023,Palestine,Active-Conflict,1,14.71677608,0.742383131,5.15813218,24.12921311,105.4218798,101.1977969,119.0076794,69.0606185,21.2960212,-0.813474519,0.076134557,,0.036983789,9,1.5,2.696815644,64.91371113,,,38.58648701
03-11-2023,Ukraine,Prolonged-War,21,16.1670894,-16.75409358,11.75681536,7.143431557,107.4957443,162.4088273,1305.160323,691.4832907,610.1887566,10.53828414,2.131315451,0.84,1.75998483,4,84,21.79571777,75.38398409,2.1,1.05,48.21133756
